384101,2931,95,1002,13
384102,2931,104,1027,1
384103,2931,103,1001,12
384104,2931,105,1019,9
384105,2931,106,1028,5
384106,2931,107,1009,8
384107,2931,93,1011,15
384108,2931,94,1021,10
384109,2931,100,1015,7
384110,2932,108,1030,5
384111,2932,109,1006,4
384112,2932,110,1010,6
384113,2932,111,1001,8
384114,2932,112,1015,3
384115,2932,113,1019,13
384116,2932,114,1007,11
384117,2932,115,1023,12
384118,2932,116,1028,2
384119,2932,117,1009,9
384120,2932,118,1004,7
384121,2932,119,1024,1
384122,2932,120,1018,10
384136,2934,108,1030,5
384137,2934,109,1006,9
384138,2934,110,1012,6
384139,2934,111,1001,4
384140,2934,112,1013,2
384141,2934,113,1019,11
384142,2934,114,1007,3
384143,2934,115,1023,1
384144,2934,116,1028,12
384145,2934,117,1009,10
384146,2934,118,1004,7
384147,2934,119,1008,8
384148,2934,120,1018,13
384162,2936,108,1030,4
384163,2936,109,1006,1
384164,2936,110,1010,10
384165,2936,111,1001,9
384166,2936,112,1013,8
384167,2936,113,1019,12
384168,2936,114,1022,7
384169,2936,115,1029,6
384170,2936,116,1020,5
384171,2936,117,1009,11
384172,2936,118,1004,3
384173,2936,119,1008,2
384174,2936,120,1018,13
384175,2937,108,1030,10
384176,2937,109,1006,12
384177,2937,110,1010,3
384178,2937,111,1011,7
384179,2937,112,1015,5
384180,2937,113,1019,11
384181,2937,114,1022,2
384182,2937,115,1029,1
384183,2937,116,1028,6
384184,2937,117,1009,9
384185,2937,118,1000,4
384186,2937,119,1008,8
384187,2937,120,1018,13
384188,2938,108,1030,13
384189,2938,109,1006,12
384190,2938,110,1012,11
384191,2938,111,1001,10
384192,2938,112,1013,9
384193,2938,113,1003,8
384194,2938,114,1007,7
384195,2938,115,1029,6
384196,2938,116,1020,5
384197,2938,117,1009,4
384198,2938,118,1004,3
384199,2938,119,1008,2
384200,2938,120,1005,1
384201,2939,108,1030,12
384202,2939,109,1031,7
384203,2939,110,1012,3
384204,2939,111,1001,1
384205,2939,112,1013,4
384206,2939,113,1019,8
384207,2939,114,1022,13
384208,2939,115,1029,2
384209,2939,116,1028,5
384210,2939,117,1009,11
384211,2939,118,1000,6
384212,2939,119,1008,9
384213,2939,120,1018,10
384214,2940,108,1030,9
384215,2940,109,1006,8
384216,2940,110,1012,7
384217,2940,111,1001,10
384218,2940,112,1015,12
384219,2940,113,1019,3
384220,2940,114,1022,6
384221,2940,115,1029,13
384222,2940,116,1028,11
384223,2940,117,1009,4
384224,2940,118,1004,5
384225,2940,119,1008,2
384226,2940,120,1018,1
384227,2941,108,1030,4
384228,2941,109,1006,3
384229,2941,110,1010,10
384230,2941,111,1011,7
384231,2941,112,1015,11
384232,2941,113,1019,6
384233,2941,114,1007,1
384234,2941,115,1023,2
384235,2941,116,1028,12
384236,2941,117,1009,13
384237,2941,118,1000,5
384238,2941,119,1008,9
384239,2941,120,1018,8
384240,2942,108,1014,3
384241,2942,109,1006,4
384242,2942,110,1012,8
384243,2942,111,1001,6
384244,2942,112,1015,2
384245,2942,113,1019,12
384246,2942,114,1007,7
384247,2942,115,1023,5
384248,2942,116,1028,9
384249,2942,117,1009,10
384250,2942,118,1000,1
384251,2942,119,1008,11
384252,2942,120,1018,13
384253,2943,108,1014,13
384254,2943,109,1006,7
384255,2943,110,1010,9
384256,2943,111,1001,8
384257,2943,112,1013,1
384258,2943,113,1003,3
384259,2943,114,1022,12
384260,2943,115,1023,2
384261,2943,116,1020,6
384262,2943,117,1009,4
384263,2943,118,1000,10
384264,2943,119,1024,5
384265,2943,120,1018,11
